ID,Title En,Countries,Date,Nationality,Gender,Enquiry status,Staff,Local,Conflict Zone,Age,Media,Date resolution,dg_request,state_acknowledgements,state_response,País Título EN,country_Regional Group,Coordinates,Calc country code,calc_country,Conflict zone calc,year,month,case_category,resolved,impunity,government_responded,primary_region,resolution_days
3306,Jalaa Al-Abadi,IQ,2015-07-15,Iraqi,Male,No Information Received So Far,Staff,Local,True,,TV,,[],[],"[{'id': 49074, 'text_1': '2020', 'text_2': 'https://en.unesco.org/sites/default/files/safety_iraq_2020_ms.pdf'}, {'id': 49075, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_2021_ms.pdf'}]",Iraq,Arab States,"33.32, 44.37",IQ,Jalaa Al-Abadi,Conflict Zone,2015,7,Unresolved,0,1,1,Arab States,
3327,Raed Al-Juburi,IQ,2015-05-05,Iraqi,Male,Ongoing/Unresolved,Staff,Local,True,,TV,,[],[],"[{'id': 49265, 'text_1': '2020', 'text_2': 'https://en.unesco.org/sites/default/files/safety_iraq_2020_ms.pdf'}, {'id': 49266, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_2021_ms.pdf'}, {'id': 49267, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_journalists_2022.pdf'}]",Iraq,Arab States,"33.32, 44.37",IQ,Raed Al-Juburi,Conflict Zone,2015,5,Unresolved,0,1,1,Arab States,
3368,Ali Al-Ansari,IQ,2015-01-23,Iraqi,Male,Ongoing/Unresolved,Staff,Local,True,,TV,,[],[],"[{'id': 48941, 'text_1': '2020', 'text_2': 'https://en.unesco.org/sites/default/files/safety_iraq_2020_ms.pdf'}, {'id': 48942, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_2021_ms.pdf'}, {'id': 48943, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_journalists_2022.pdf'}]",Iraq,Arab States,"33.32, 44.37",IQ,Ali Al-Ansari,Conflict Zone,2015,1,Unresolved,0,1,1,Arab States,
3414,Leyla Yildizhin (aka Deniz Firat),IQ,2014-08-08,Iraqi,Female,Ongoing/Unresolved,Freelancer,Local,True,,Print,,[],[],"[{'id': 49118, 'text_1': '2020', 'text_2': 'https://en.unesco.org/sites/default/files/safety_iraq_2020_ms.pdf'}, {'id': 49119, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_2021_ms.pdf'}, {'id': 49120, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_journalists_2022.pdf'}]",Iraq,Arab States,"33.32, 44.37",IQ,Leyla Yildizhin (aka Deniz Firat),Conflict Zone,2014,8,Unresolved,0,1,1,Arab States,
3459,Muthanna Abdul Hussein,IQ,2014-03-09,Iraqi,Male,Ongoing/Unresolved,Staff,Local,True,,TV,,[],[],"[{'id': 49217, 'text_1': '2020', 'text_2': 'https://en.unesco.org/sites/default/files/safety_iraq_2020_ms.pdf'}, {'id': 49218, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_2021_ms.pdf'}, {'id': 49219, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_journalists_2022.pdf'}]",Iraq,Arab States,"33.32, 44.37",IQ,Muthanna Abdul Hussein,Conflict Zone,2014,3,Unresolved,0,1,1,Arab States,
3474,Firas Mohammed Attiyah,IQ,2014-01-20,Iraqi,Male,Ongoing/Unresolved,Freelancer,Local,True,28.0,TV,,[],[],"[{'id': 49018, 'text_1': '2020', 'text_2': 'https://en.unesco.org/sites/default/files/safety_iraq_2020_ms.pdf'}, {'id': 49019, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_2021_ms.pdf'}, {'id': 49020, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_journalists_2022.pdf'}]",Iraq,Arab States,"33.32, 44.37",IQ,Firas Mohammed Attiyah,Conflict Zone,2014,1,Unresolved,0,1,1,Arab States,
3483,Mohamed Ahmad Al-Khatib,IQ,2013-12-23,Iraqi,Male,Ongoing/Unresolved,Staff,Local,True,,TV,,[],[],"[{'id': 49157, 'text_1': '2020', 'text_2': 'https://en.unesco.org/sites/default/files/safety_iraq_2020_ms.pdf'}, {'id': 49158, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_2021_ms.pdf'}, {'id': 49159, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_journalists_2022.pdf'}]",Iraq,Arab States,"33.32, 44.37",IQ,Mohamed Ahmad Al-Khatib,Conflict Zone,2013,12,Unresolved,0,1,1,Arab States,
3491,Kawa Ahmed Germyani,IQ,2013-12-05,Iraqi,Male,Ongoing/Unresolved,Staff,Local,True,,Print,,[],[],"[{'id': 49098, 'text_1': '2020', 'text_2': 'https://en.unesco.org/sites/default/files/safety_iraq_2020_ms.pdf'}, {'id': 49099, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_2021_ms.pdf'}, {'id': 49100, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_journalists_2022.pdf'}]",Iraq,Arab States,"33.32, 44.37",IQ,Kawa Ahmed Germyani,Conflict Zone,2013,12,Unresolved,0,1,1,Arab States,
3497,Alaa Edwar,IQ,2013-11-24,Iraqi,Male,Ongoing/Unresolved,Freelancer,Local,True,41.0,TV,,[],[],"[{'id': 48928, 'text_1': '2017', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_journalists_2017.pdf'}, {'id': 48929, 'text_1': '2020', 'text_2': 'https://en.unesco.org/sites/default/files/safety_iraq_2020_ms.pdf'}, {'id': 48930, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_2021_ms.pdf'}, {'id': 48931, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_journalists_2022.pdf'}]",Iraq,Arab States,"33.32, 44.37",IQ,Alaa Edwar,Conflict Zone,2013,11,Unresolved,0,1,1,Arab States,
3542,Muwaffak al-Ani,IQ,2013-05-06,Iraqi,Male,Ongoing/Unresolved,Staff,Local,True,,Radio,,[],[],"[{'id': 49220, 'text_1': '2020', 'text_2': 'https://en.unesco.org/sites/default/files/safety_iraq_2020_ms.pdf'}, {'id': 49221, 'text_1': '2021', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_2021_ms.pdf'}, {'id': 49222, 'text_1': '2022', 'text_2': 'https://en.unesco.org/sites/default/files/iraq_safety_journalists_2022.pdf'}]",Iraq,Arab States,"33.32, 44.37",IQ,Muwaffak al-Ani,Conflict Zone,2013,5,Unresolved,0,1,1,Arab States,
3270,Dorance Herrera,CO,2015-11-23,Colombian,Male,Resolved,Freelancer,Local,False,28.0,Print,1970-01-01 00:00:00.000002018,"[{'id': 47074, 'text_1': '2016', 'text_2': ''}, {'id': 47075, 'text_1': '2017', 'text_2': ''}, {'id': 47076, 'text_1': '2018', 'text_2': ''}]",[],"[{'id': 47077, 'text_1': '2016', 'text_2': ''}, {'id': 47078, 'text_1': '2017', 'text_2': ''}, {'id': 47079, 'text_1': '2018', 'text_2': ''}]",Colombia,Latin America and the Caribbean,"4.61, -74.08",CO,Dorance Herrera,Not a Conflict Zone,2015,11,Resolved,1,0,1,Latin America and the Caribbean,-16762.0
3355,Edgar Quintero,CO,2015-03-02,Colombian,Male,Resolved,Staff,Local,True,,Radio,1970-01-01 00:00:00.000002024,"[{'id': 47080, 'text_1': '2016', 'text_2': ''}, {'id': 47081, 'text_1': '2017', 'text_2': ''}, {'id': 47082, 'text_1': '2018', 'text_2': ''}, {'id': 47083, 'text_1': '2019', 'text_2': ''}, {'id': 47084, 'text_1': '2020', 'text_2': ''}, {'id': 47085, 'text_1': '2021', 'text_2': ''}, {'id': 47086, 'text_1': '2022', 'text_2': ''}, {'id': 47087, 'text_1': '2024', 'text_2': ''}]",[],"[{'id': 47088, 'text_1': '2016', 'text_2': ''}, {'id': 47089, 'text_1': '2017', 'text_2': ''}, {'id': 47090, 'text_1': '2018', 'text_2': ''}, {'id': 47091, 'text_1': '2020', 'text_2': ''}, {'id': 47092, 'text_1': '2021', 'text_2': ''}, {'id': 47093, 'text_1': '2022', 'text_2': ''}, {'id': 47094, 'text_1': '2024', 'text_2': ''}]",Colombia,Latin America and the Caribbean,"4.61, -74.08",CO,Edgar Quintero,Conflict Zone,2015,3,Resolved,1,0,1,Latin America and the Caribbean,-16496.0
3509,Édison Alberto Molina,CO,2013-09-11,Colombian,Male,Ongoing/Unresolved,Staff,Local,True,,Radio,,"[{'id': 47429, 'text_1': '2014', 'text_2': ''}, {'id': 47430, 'text_1': '2015', 'text_2': ''}, {'id': 47431, 'text_1': '2016', 'text_2': ''}, {'id': 47432, 'text_1': '2017', 'text_2': ''}, {'id': 47433, 'text_1': '2018', 'text_2': ''}, {'id': 47434, 'text_1': '2019', 'text_2': ''}, {'id': 47435, 'text_1': '2020', 'text_2': ''}, {'id': 47436, 'text_1': '2021', 'text_2': ''}, {'id': 47437, 'text_1': '2022', 'text_2': ''}, {'id': 47438, 'text_1': '2024', 'text_2': ''}, {'id': 47439, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 47440, 'text_1': '2014', 'text_2': ''}, {'id': 47441, 'text_1': '2015', 'text_2': ''}, {'id': 47442, 'text_1': '2016', 'text_2': ''}, {'id': 47443, 'text_1': '2017', 'text_2': ''}, {'id': 47444, 'text_1': '2018', 'text_2': ''}, {'id': 47445, 'text_1': '2019', 'text_2': ''}, {'id': 47446, 'text_1': '2020', 'text_2': ''}, {'id': 47447, 'text_1': '2021', 'text_2': ''}, {'id': 47448, 'text_1': '2022', 'text_2': ''}, {'id': 47449, 'text_1': '2024', 'text_2': ''}, {'id': 47450, 'text_1': '2026', 'text_2': ''}]",Colombia,Latin America and the Caribbean,"4.61, -74.08",CO,Édison Alberto Molina,Conflict Zone,2013,9,Unresolved,0,1,1,Latin America and the Caribbean,
3574,Guillermo Quiroz Delgado,CO,2012-11-27,Colombian,Male,Ongoing/Unresolved,Freelancer,Local,True,31.0,Cross-platform,,"[{'id': 47139, 'text_1': '2013', 'text_2': ''}, {'id': 47140, 'text_1': '2014', 'text_2': ''}, {'id': 47141, 'text_1': '2015', 'text_2': ''}, {'id': 47142, 'text_1': '2016', 'text_2': ''}, {'id': 47143, 'text_1': '2017', 'text_2': ''}, {'id': 47144, 'text_1': '2018', 'text_2': ''}, {'id': 47145, 'text_1': '2019', 'text_2': ''}, {'id': 47146, 'text_1': '2020', 'text_2': ''}, {'id': 47147, 'text_1': '2021', 'text_2': ''}, {'id': 47148, 'text_1': '2022', 'text_2': ''}, {'id': 47149, 'text_1': '2024', 'text_2': ''}, {'id': 47150, 'text_1': '2026', 'text_2': ''}]",[],"[{'id': 47151, 'text_1': '2013', 'text_2': ''}, {'id': 47152, 'text_1': '2016', 'text_2': ''}, {'id': 47153, 'text_1': '2017', 'text_2': ''}, {'id': 47154, 'text_1': '2018', 'text_2': ''}, {'id': 47155, 'text_1': '2019', 'text_2': ''}, {'id': 47156, 'text_1': '2020', 'text_2': ''}, {'id': 47157, 'text_1': '2022', 'text_2': ''}, {'id': 47158, 'text_1': '2024', 'text_2': ''}, {'id': 47159, 'text_1': '2026', 'text_2': ''}]",Colombia,Latin America and the Caribbean,"4.61, -74.08",CO,Guillermo Quiroz Delgado,Conflict Zone,2012,11,Unresolved,0,1,1,Latin America and the Caribbean,
3670,Argemiro Cárdenas Agudelo,CO,2012-03-15,Colombian,Male,Resolved,Staff,Local,True,56.0,Radio,1970-01-01 00:00:00.000002015,"[{'id': 47059, 'text_1': '2013', 'text_2': ''}, {'id': 47060, 'text_1': '2014', 'text_2': ''}, {'id': 47061, 'text_1': '2015', 'text_2': ''}]",[],"[{'id': 47062, 'text_1': '2013', 'text_2': ''}, {'id': 47063, 'text_1': '2014', 'text_2': ''}, {'id': 47064, 'text_1': '2015', 'text_2': ''}]",Colombia,Latin America and the Caribbean,"4.61, -74.08",CO,Argemiro Cárdenas Agudelo,Conflict Zone,2012,3,Resolved,1,0,1,Latin America and the Caribbean,-15414.0
3295,Peter Moi Julius,SS,2015-08-19,South Sudanese,Male,No Information Received So Far,Freelancer,Local,True,,Print,,"[{'id': 52189, 'text_1': '2016', 'text_2': ''}, {'id': 52190, 'text_1': '2017', 'text_2': ''}, {'id': 52191, 'text_1': '2018', 'text_2': ''}, {'id': 52192, 'text_1': '2019', 'text_2': ''}, {'id': 52193, 'text_1': '2020', 'text_2': ''}, {'id': 52194, 'text_1': '2021', 'text_2': ''}, {'id': 52195, 'text_1': '2022', 'text_2': ''}, {'id': 52196, 'text_1': '2024', 'text_2': ''}]",[],[],South Sudan,Africa,"4.85, 31.58",SS,Peter Moi Julius,Conflict Zone,2015,8,Unresolved,0,1,0,Africa,
3321,Pow James Raeth (aka Puok James),SS,2015-05-20,South Sudanese,Male,No Information Received So Far,Staff,Local,True,,Radio,,"[{'id': 52197, 'text_1': '2016', 'text_2': ''}, {'id': 52198, 'text_1': '2017', 'text_2': ''}, {'id': 52199, 'text_1': '2018', 'text_2': ''}, {'id': 52200, 'text_1': '2019', 'text_2': ''}, {'id': 52201, 'text_1': '2020', 'text_2': ''}, {'id': 52202, 'text_1': '2021', 'text_2': ''}, {'id': 52203, 'text_1': '2022', 'text_2': ''}, {'id': 52204, 'text_1': '2024', 'text_2': ''}]",[],[],South Sudan,Africa,"4.85, 31.58",SS,Pow James Raeth (aka Puok James),Conflict Zone,2015,5,Unresolved,0,1,0,Africa,
3364,Dalia Marko,SS,2015-01-25,South Sudanese,Female,No Information Received So Far,Staff,Local,True,,Radio,,"[{'id': 52155, 'text_1': '2016', 'text_2': ''}, {'id': 52156, 'text_1': '2017', 'text_2': ''}, {'id': 52157, 'text_1': '2018', 'text_2': ''}, {'id': 52158, 'text_1': '2019', 'text_2': ''}, {'id': 52159, 'text_1': '2020', 'text_2': ''}, {'id': 52160, 'text_1': '2021', 'text_2': ''}, {'id': 52161, 'text_1': '2022', 'text_2': ''}, {'id': 52162, 'text_1': '2024', 'text_2': ''}]",[],[],South Sudan,Africa,"4.85, 31.58",SS,Dalia Marko,Conflict Zone,2015,1,Unresolved,0,1,0,Africa,
3366,Randa George Adam,SS,2015-01-25,South Sudanese,Female,No Information Received So Far,Staff,Local,True,,Radio,,"[{'id': 52205, 'text_1': '2016', 'text_2': ''}, {'id': 52206, 'text_1': '2017', 'text_2': ''}, {'id': 52207, 'text_1': '2018', 'text_2': ''}, {'id': 52208, 'text_1': '2019', 'text_2': ''}, {'id': 52209, 'text_1': '2020', 'text_2': ''}, {'id': 52210, 'text_1': '2021', 'text_2': ''}, {'id': 52211, 'text_1': '2022', 'text_2': ''}, {'id': 52212, 'text_1': '2024', 'text_2': ''}]",[],[],South Sudan,Africa,"4.85, 31.58",SS,Randa George Adam,Conflict Zone,2015,1,Unresolved,0,1,0,Africa,
3330,John Kituyi,KE,2015-04-30,Kenyan,Male,Ongoing/Unresolved,Staff,Local,False,63.0,Print,,"[{'id': 49428, 'text_1': '2016', 'text_2': ''}, {'id': 49429, 'text_1': '2017', 'text_2': ''}, {'id': 49430, 'text_1': '2018', 'text_2': ''}, {'id': 49431, 'text_1': '2019', 'text_2': ''}, {'id': 49432, 'text_1': '2020', 'text_2': ''}, {'id': 49433, 'text_1': '2021', 'text_2': ''}, {'id': 49434, 'text_1': '2022', 'text_2': ''}, {'id': 49435, 'text_1': '2024', 'text_2': ''}]","[{'id': 49436, 'text_1': '2022', 'text_2': ''}]","[{'id': 49437, 'text_1': '2016', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388119.locale=en'}, {'id': 49438, 'text_1': '2017', 'text_2': ''}, {'id': 49439, 'text_1': '2018', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388120.locale=en'}, {'id': 49440, 'text_1': '2019', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388121.locale=en'}, {'id': 49441, 'text_1': '2021', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388122.locale=en'}, {'id': 49442, 'text_1': '2024', 'text_2': ''}]",Kenya,Africa,"-1.29, 36.82",KE,John Kituyi,Not a Conflict Zone,2015,4,Unresolved,0,1,1,Africa,
3332,Abdallah Al Karkaai (aka Abdelsalam Al Kahla),LY,2015-04-27,Libyan,Male,No Information Received So Far,Staff,Local,True,,TV,,"[{'id': 49676, 'text_1': '2016', 'text_2': ''}, {'id': 49677, 'text_1': '2017', 'text_2': ''}, {'id': 49678, 'text_1': '2018', 'text_2': ''}, {'id': 49679, 'text_1': '2019', 'text_2': ''}, {'id': 49680, 'text_1': '2020', 'text_2': ''}, {'id': 49681, 'text_1': '2021', 'text_2': ''}, {'id': 49682, 'text_1': '2022', 'text_2': ''}, {'id': 49683, 'text_1': '2024', 'text_2': ''}]","[{'id': 49684, 'text_1': '2020', 'text_2': ''}, {'id': 49685, 'text_1': '2021', 'text_2': ''}]",[],Libya,"Arab States,Africa","32.88, 13.19",LY,Abdallah Al Karkaai (aka Abdelsalam Al Kahla),Conflict Zone,2015,4,Unresolved,0,1,0,Arab States,
3399,Tayeb Issa Hamouda,LY,2014-10-05,Libyan,Male,Ongoing/Unresolved,Staff,Local,True,,TV,,"[{'id': 49893, 'text_1': '2015', 'text_2': ''}, {'id': 49894, 'text_1': '2016', 'text_2': ''}, {'id': 49895, 'text_1': '2017', 'text_2': ''}, {'id': 49896, 'text_1': '2018', 'text_2': ''}, {'id': 49897, 'text_1': '2019', 'text_2': ''}, {'id': 49898, 'text_1': '2020', 'text_2': ''}, {'id': 49899, 'text_1': '2021', 'text_2': ''}, {'id': 49900, 'text_1': '2022', 'text_2': ''}, {'id': 49901, 'text_1': '2024', 'text_2': ''}]","[{'id': 49902, 'text_1': '2020', 'text_2': ''}, {'id': 49903, 'text_1': '2021', 'text_2': ''}]","[{'id': 49904, 'text_1': '2024', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000393140.locale=en'}]",Libya,"Arab States,Africa","32.88, 13.19",LY,Tayeb Issa Hamouda,Conflict Zone,2014,10,Unresolved,0,1,1,Arab States,
3400,Tawfiq Faraj Ben Saud,LY,2014-09-19,Libyan,Male,Ongoing/Unresolved,Staff,Local,True,18.0,Radio,,"[{'id': 49881, 'text_1': '2015', 'text_2': ''}, {'id': 49882, 'text_1': '2016', 'text_2': ''}, {'id': 49883, 'text_1': '2017', 'text_2': ''}, {'id': 49884, 'text_1': '2018', 'text_2': ''}, {'id': 49885, 'text_1': '2019', 'text_2': ''}, {'id': 49886, 'text_1': '2020', 'text_2': ''}, {'id': 49887, 'text_1': '2021', 'text_2': ''}, {'id': 49888, 'text_1': '2022', 'text_2': ''}, {'id': 49889, 'text_1': '2024', 'text_2': ''}]","[{'id': 49890, 'text_1': '2020', 'text_2': ''}, {'id': 49891, 'text_1': '2021', 'text_2': ''}]","[{'id': 49892, 'text_1': '2024', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000393140.locale=en'}]",Libya,"Arab States,Africa","32.88, 13.19",LY,Tawfiq Faraj Ben Saud,Conflict Zone,2014,9,Unresolved,0,1,1,Arab States,
3437,Naseeb Miloud Karnafa,LY,2014-05-29,Libyan,Female,Ongoing/Unresolved,Staff,Local,True,,TV,,"[{'id': 49844, 'text_1': '2015', 'text_2': ''}, {'id': 49845, 'text_1': '2016', 'text_2': ''}, {'id': 49846, 'text_1': '2017', 'text_2': ''}, {'id': 49847, 'text_1': '2018', 'text_2': ''}, {'id': 49848, 'text_1': '2019', 'text_2': ''}, {'id': 49849, 'text_1': '2020', 'text_2': ''}, {'id': 49850, 'text_1': '2021', 'text_2': ''}, {'id': 49851, 'text_1': '2022', 'text_2': ''}]","[{'id': 49852, 'text_1': '2020', 'text_2': ''}, {'id': 49853, 'text_1': '2021', 'text_2': ''}]","[{'id': 49854, 'text_1': '2024', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000393140.locale=en'}]",Libya,"Arab States,Africa","32.88, 13.19",LY,Naseeb Miloud Karnafa,Conflict Zone,2014,5,Unresolved,0,1,1,Arab States,
3494,Radwan Gharyani,LY,2013-12-01,Libyan,Male,Ongoing/Unresolved,Staff,Local,True,44.0,Radio,,"[{'id': 49855, 'text_1': '2014', 'text_2': ''}, {'id': 49856, 'text_1': '2015', 'text_2': ''}, {'id': 49857, 'text_1': '2016', 'text_2': ''}, {'id': 49858, 'text_1': '2017', 'text_2': ''}, {'id': 49859, 'text_1': '2018', 'text_2': ''}, {'id': 49860, 'text_1': '2019', 'text_2': ''}, {'id': 49861, 'text_1': '2020', 'text_2': ''}, {'id': 49862, 'text_1': '2021', 'text_2': ''}, {'id': 49863, 'text_1': '2022', 'text_2': ''}, {'id': 49864, 'text_1': '2024', 'text_2': ''}]","[{'id': 49865, 'text_1': '2020', 'text_2': ''}, {'id': 49866, 'text_1': '2021', 'text_2': ''}]","[{'id': 49867, 'text_1': '2024', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000393140.locale=en'}]",Libya,"Arab States,Africa","32.88, 13.19",LY,Radwan Gharyani,Conflict Zone,2013,12,Unresolved,0,1,1,Arab States,
3466,Kennedy Germain Mumbere Muliwavyo,CD,2014-02-15,Congolese - DRC,Male,No Information Received So Far,Staff,Local,True,,Radio,,"[{'id': 46850, 'text_1': '2015', 'text_2': ''}, {'id': 46851, 'text_1': '2016', 'text_2': ''}, {'id': 46852, 'text_1': '2017', 'text_2': ''}, {'id': 46853, 'text_1': '2018', 'text_2': ''}, {'id': 46854, 'text_1': '2019', 'text_2': ''}, {'id': 46855, 'text_1': '2020', 'text_2': ''}, {'id': 46856, 'text_1': '2021', 'text_2': ''}, {'id': 46857, 'text_1': '2022', 'text_2': ''}, {'id': 46858, 'text_1': '2024', 'text_2': ''}]","[{'id': 46859, 'text_1': '2017', 'text_2': ''}, {'id': 46860, 'text_1': '2021', 'text_2': ''}, {'id': 46861, 'text_1': '2024', 'text_2': ''}]",[],Democratic Republic of the Congo,Africa,"-4.32, 15.31",CD,Kennedy Germain Mumbere Muliwavyo,Conflict Zone,2014,2,Unresolved,0,1,0,Africa,
3345,Oles Buzina,UA,2015-04-16,Ukrainian,Male,Ongoing/Unresolved,Staff,Local,True,,Print,,"[{'id': 52891, 'text_1': '2016', 'text_2': ''}, {'id': 52892, 'text_1': '2017', 'text_2': ''}, {'id': 52893, 'text_1': '2018', 'text_2': ''}, {'id': 52894, 'text_1': '2019', 'text_2': ''}, {'id': 52895, 'text_1': '2020', 'text_2': ''}, {'id': 52896, 'text_1': '2021', 'text_2': ''}, {'id': 52897, 'text_1': '2022', 'text_2': ''}, {'id': 52898, 'text_1': '2024', 'text_2': ''}, {'id': 52899, 'text_1': '2026', 'text_2': ''}]","[{'id': 52900, 'text_1': '2021', 'text_2': 'https://webarchive.unesco.org/web/20230101192352/https://en.unesco.org/sites/default/files/ukraine_safety_2021_ms.pdf'}]","[{'id': 52901, 'text_1': '2016', 'text_2': ''}, {'id': 52902, 'text_1': '2017', 'text_2': ''}, {'id': 52903, 'text_1': '2018', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388223.locale=en'}, {'id': 52904, 'text_1': '2019', 'text_2': ''}, {'id': 52905, 'text_1': '2020', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388224.locale=en'}, {'id': 52906, 'text_1': '2022', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388225.locale=en'}, {'id': 52907, 'text_1': '2026', 'text_2': ''}]",Ukraine,Europe and North America,"50.45, 30.52",UA,Oles Buzina,Conflict Zone,2015,4,Unresolved,0,1,1,Europe and North America,
3391,Fernando Raymondi Uribe,PE,2014-11-09,Peruvian,Male,Unresolved – Archived,Staff,Local,False,22.0,Print,,"[{'id': 51089, 'text_1': '2015', 'text_2': ''}, {'id': 51090, 'text_1': '2016', 'text_2': ''}, {'id': 51091, 'text_1': '2017', 'text_2': ''}, {'id': 51092, 'text_1': '2018', 'text_2': ''}]",[],"[{'id': 51093, 'text_1': '2016', 'text_2': ''}, {'id': 51094, 'text_1': '2017', 'text_2': ''}, {'id': 51095, 'text_1': '2018', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388170.locale=en'}]",Peru,Latin America and the Caribbean,"-12.06, -77.04",PE,Fernando Raymondi Uribe,Not a Conflict Zone,2014,11,Unresolved,0,1,1,Latin America and the Caribbean,
3426,Donny Buchelli Cueva,PE,2014-07-08,Peruvian,Male,Unresolved – Archived,Staff,Local,False,,Radio,,"[{'id': 51074, 'text_1': '2015', 'text_2': ''}, {'id': 51075, 'text_1': '2016', 'text_2': ''}, {'id': 51076, 'text_1': '2017', 'text_2': ''}, {'id': 51077, 'text_1': '2018', 'text_2': ''}, {'id': 51078, 'text_1': '2019', 'text_2': ''}, {'id': 51079, 'text_1': '2020', 'text_2': ''}, {'id': 51080, 'text_1': '2021', 'text_2': ''}, {'id': 51081, 'text_1': '2022', 'text_2': ''}]",[],"[{'id': 51082, 'text_1': '2016', 'text_2': ''}, {'id': 51083, 'text_1': '2017', 'text_2': ''}, {'id': 51084, 'text_1': '2018', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388170.locale=en'}, {'id': 51085, 'text_1': '2019', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388171.locale=en'}, {'id': 51086, 'text_1': '2020', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388172.locale=en'}, {'id': 51087, 'text_1': '2021', 'text_2': 'https://unesdoc.unesco.org/ark:/48223/pf0000388174.locale=en'}, {'id': 51088, 'text_1': '2022', 'text_2': ''}]",Peru,Latin America and the Caribbean,"-12.06, -77.04",PE,Donny Buchelli Cueva,Not a Conflict Zone,2014,7,Unresolved,0,1,1,Latin America and the Caribbean,
